InvoiceNo,CustomerID,OrderDate,Revenue,OrderMonth,FirstOrder,IsNew
536992,15769,2010-12-03 15:16:00,91.8,2010-12-01,2010-12-03 15:16:00,True
536993,14396,2010-12-03 15:19:00,110.35000000000001,2010-12-01,2010-12-03 15:19:00,True
536994,14898,2010-12-03 15:25:00,98.5,2010-12-01,2010-12-03 15:25:00,True
537022,12725,2010-12-03 15:45:00,427.8,2010-12-01,2010-12-03 15:45:00,True
537023,16725,2010-12-03 16:02:00,122.15,2010-12-01,2010-12-03 16:02:00,True
537026,12395,2010-12-03 16:35:00,346.1,2010-12-01,2010-12-03 16:35:00,True
537030,16455,2010-12-03 16:44:00,246.3,2010-12-01,2010-12-03 16:44:00,True
537031,16455,2010-12-03 16:45:00,135.0,2010-12-01,2010-12-03 16:44:00,False
537034,13081,2010-12-03 17:20:00,2355.1800000000003,2010-12-01,2010-12-03 17:20:00,True
537035,13081,2010-12-03 17:21:00,11.6,2010-12-01,2010-12-03 17:20:00,False
537036,15545,2010-12-03 17:28:00,135.32999999999998,2010-12-01,2010-12-03 17:28:00,True
537037,17243,2010-12-05 10:03:00,256.90000000000003,2010-12-01,2010-12-05 10:03:00,True
537038,15465,2010-12-05 10:12:00,535.75,2010-12-01,2010-12-05 10:12:00,True
537040,13089,2010-12-05 10:27:00,734.3999999999999,2010-12-01,2010-12-05 10:27:00,True
537041,16033,2010-12-05 10:36:00,155.64000000000001,2010-12-01,2010-12-05 10:36:00,True
537042,13838,2010-12-05 10:45:00,238.11,2010-12-01,2010-12-05 10:45:00,True
537044,18055,2010-12-05 10:52:00,431.45,2010-12-01,2010-12-05 10:52:00,True
537045,15038,2010-12-05 10:54:00,126.42999999999999,2010-12-01,2010-12-05 10:54:00,True
537046,18109,2010-12-05 10:58:00,277.45,2010-12-01,2010-12-05 10:58:00,True
537047,13069,2010-12-05 11:02:00,326.6,2010-12-01,2010-12-05 11:02:00,True
537048,13069,2010-12-05 11:03:00,5.9,2010-12-01,2010-12-05 11:02:00,False
537049,16241,2010-12-05 11:04:00,277.65000000000003,2010-12-01,2010-12-05 11:04:00,True
537050,14800,2010-12-05 11:10:00,555.84,2010-12-01,2010-12-05 11:10:00,True
537051,15708,2010-12-05 11:12:00,350.68,2010-12-01,2010-12-05 11:12:00,True
537052,16839,2010-12-05 11:15:00,552.24,2010-12-01,2010-12-05 11:15:00,True
537053,16168,2010-12-05 11:38:00,275.8,2010-12-01,2010-12-05 11:38:00,True
537054,16931,2010-12-05 11:40:00,152.05,2010-12-01,2010-12-05 11:40:00,True
537055,16814,2010-12-05 11:45:00,273.29,2010-12-01,2010-12-05 11:45:00,True
537057,15351,2010-12-05 11:49:00,274.67,2010-12-01,2010-12-05 11:49:00,True
537058,13269,2010-12-05 11:51:00,351.43,2010-12-01,2010-12-05 11:51:00,True
537059,14813,2010-12-05 11:54:00,127.98,2010-12-01,2010-12-05 11:54:00,True
537065,12567,2010-12-05 11:57:00,1526.92,2010-12-01,2010-12-05 11:57:00,True
537067,14813,2010-12-05 11:57:00,27.45,2010-12-01,2010-12-05 11:54:00,False
537077,17062,2010-12-05 11:59:00,179.64000000000001,2010-12-01,2010-12-05 11:59:00,True
537081,15332,2010-12-05 12:00:00,1145.06,2010-12-01,2010-12-05 12:00:00,True
537086,15332,2010-12-05 12:01:00,438.0,2010-12-01,2010-12-05 12:00:00,False
537090,15332,2010-12-05 12:02:00,15.0,2010-12-01,2010-12-05 12:00:00,False
537111,14810,2010-12-05 12:08:00,180.44,2010-12-01,2010-12-05 12:08:00,True
537117,16353,2010-12-05 12:09:00,204.0,2010-12-01,2010-12-05 12:09:00,True
537126,18118,2010-12-05 12:13:00,475.86,2010-12-01,2010-12-05 12:13:00,True
537127,13831,2010-12-05 12:13:00,408.0,2010-12-01,2010-12-05 12:13:00,True
537128,12841,2010-12-05 12:15:00,211.74,2010-12-01,2010-12-03 10:43:00,False
537129,13506,2010-12-05 12:15:00,301.12,2010-12-01,2010-12-05 12:15:00,True
537130,17796,2010-12-05 12:23:00,114.65,2010-12-01,2010-12-05 12:23:00,True
537131,15716,2010-12-05 12:26:00,547.1,2010-12-01,2010-12-05 12:26:00,True
537133,18156,2010-12-05 12:29:00,206.23000000000002,2010-12-01,2010-12-05 12:29:00,True
537134,16983,2010-12-05 12:34:00,163.49,2010-12-01,2010-12-05 12:34:00,True
537135,17059,2010-12-05 12:35:00,722.36,2010-12-01,2010-12-05 12:35:00,True
537136,12748,2010-12-05 12:42:00,273.76,2010-12-01,2010-12-01 12:48:00,False
537137,16327,2010-12-05 12:43:00,535.6,2010-12-01,2010-12-05 12:43:00,True
537138,17211,2010-12-05 12:44:00,273.3,2010-12-01,2010-12-05 12:44:00,True
537139,17026,2010-12-05 12:47:00,33.15,2010-12-01,2010-12-05 12:47:00,True
537140,12748,2010-12-05 12:53:00,70.42,2010-12-01,2010-12-01 12:48:00,False
537141,15570,2010-12-05 12:57:00,517.65,2010-12-01,2010-12-05 12:57:00,True
537142,12748,2010-12-05 12:57:00,41.45,2010-12-01,2010-12-01 12:48:00,False
537144,15880,2010-12-05 13:00:00,343.28000000000003,2010-12-01,2010-12-05 13:00:00,True
537153,16718,2010-12-05 13:03:00,623.75,2010-12-01,2010-12-05 13:03:00,True
537154,15808,2010-12-05 13:05:00,1021.45,2010-12-01,2010-12-05 13:05:00,True
537155,12748,2010-12-05 13:05:00,75.64,2010-12-01,2010-12-01 12:48:00,False
537156,17858,2010-12-05 13:08:00,251.25,2010-12-01,2010-12-05 13:08:00,True
537158,16393,2010-12-05 13:10:00,184.8,2010-12-01,2010-12-05 13:10:00,True
537159,14527,2010-12-05 13:17:00,292.95,2010-12-01,2010-12-05 13:17:00,True
537160,14161,2010-12-05 13:18:00,283.15,2010-12-01,2010-12-05 13:18:00,True
537163,17863,2010-12-05 13:21:00,384.71999999999997,2010-12-01,2010-12-05 13:21:00,True
537176,16411,2010-12-05 13:26:00,131.5,2010-12-01,2010-12-05 13:26:00,True
537179,13767,2010-12-05 13:29:00,806.28,2010-12-01,2010-12-01 10:47:00,False
537192,16402,2010-12-05 13:42:00,211.8,2010-12-01,2010-12-05 13:42:00,True
537193,15023,2010-12-05 13:49:00,460.6,2010-12-01,2010-12-05 13:49:00,True
537194,17402,2010-12-05 13:53:00,271.2,2010-12-01,2010-12-05 13:53:00,True
537195,15311,2010-12-05 13:55:00,650.64,2010-12-01,2010-12-01 09:41:00,False
537196,15426,2010-12-05 13:55:00,411.42,2010-12-01,2010-12-05 13:55:00,True
537197,12647,2010-12-05 14:02:00,286.5,2010-12-01,2010-12-05 14:02:00,True
537198,12647,2010-12-05 14:03:00,85.5,2010-12-01,2010-12-05 14:02:00,False
537199,15894,2010-12-05 14:06:00,156.74,2010-12-01,2010-12-05 14:06:00,True
537200,15867,2010-12-05 14:17:00,112.9,2010-12-01,2010-12-05 14:17:00,True
537201,12472,2010-12-05 14:19:00,1631.3,2010-12-01,2010-12-05 14:19:00,True
537202,14506,2010-12-05 14:25:00,269.7,2010-12-01,2010-12-05 14:25:00,True
537204,15555,2010-12-05 14:45:00,198.43,2010-12-01,2010-12-05 14:45:00,True
537205,13034,2010-12-05 14:52:00,165.86,2010-12-01,2010-12-05 14:52:00,True
537206,15235,2010-12-05 15:02:00,85.55000000000001,2010-12-01,2010-12-01 17:22:00,False
537207,17402,2010-12-05 15:06:00,188.77,2010-12-01,2010-12-05 13:53:00,False
537208,15889,2010-12-05 15:12:00,297.92,2010-12-01,2010-12-05 15:12:00,True
537209,14606,2010-12-05 15:12:00,192.68,2010-12-01,2010-12-01 16:57:00,False
537210,15953,2010-12-05 15:15:00,209.84,2010-12-01,2010-12-05 15:15:00,True
537211,16143,2010-12-05 15:18:00,355.75,2010-12-01,2010-12-05 15:18:00,True
537212,12720,2010-12-05 15:21:00,473.39,2010-12-01,2010-12-05 15:21:00,True
537213,12748,2010-12-05 15:26:00,8.65,2010-12-01,2010-12-01 12:48:00,False
537214,16422,2010-12-05 15:35:00,1668.2,2010-12-01,2010-12-05 15:35:00,True
537215,12747,2010-12-05 15:38:00,358.55999999999995,2010-12-01,2010-12-05 15:38:00,True
537216,15502,2010-12-05 15:40:00,569.5,2010-12-01,2010-12-05 15:40:00,True
537217,15502,2010-12-05 15:40:00,167.2,2010-12-01,2010-12-05 15:40:00,False
537218,12763,2010-12-05 15:46:00,320.08,2010-12-01,2010-12-05 15:46:00,True
537219,14081,2010-12-05 15:47:00,423.52,2010-12-01,2010-12-05 15:47:00,True
537221,17965,2010-12-05 15:54:00,37.35,2010-12-01,2010-12-05 15:54:00,True
537222,14404,2010-12-05 16:00:00,133.48,2010-12-01,2010-12-05 16:00:00,True
537223,13579,2010-12-05 16:10:00,164.70000000000002,2010-12-01,2010-12-05 16:10:00,True
537224,13174,2010-12-05 16:24:00,1415.97,2010-12-01,2010-12-05 16:24:00,True
537225,12748,2010-12-05 16:41:00,496.48,2010-12-01,2010-12-01 12:48:00,False
537226,15987,2010-12-06 08:34:00,113.48,2010-12-01,2010-12-06 08:34:00,True
537227,17677,2010-12-06 08:42:00,922.4000000000001,2010-12-01,2010-12-06 08:42:00,True
537228,17677,2010-12-06 08:43:00,25.200000000000003,2010-12-01,2010-12-06 08:42:00,False
537229,17677,2010-12-06 08:44:00,17.4,2010-12-01,2010-12-06 08:42:00,False
537231,13652,2010-12-06 09:21:00,308.8,2010-12-01,2010-12-06 09:21:00,True
537233,17428,2010-12-06 09:37:00,353.0,2010-12-01,2010-12-06 09:37:00,True
537235,17381,2010-12-06 09:45:00,2567.6400000000003,2010-12-01,2010-12-02 12:58:00,False
537236,16858,2010-12-06 09:52:00,375.69000000000005,2010-12-01,2010-12-06 09:52:00,True
537238,16161,2010-12-06 10:03:00,164.2,2010-12-01,2010-12-06 10:03:00,True
537239,18219,2010-12-06 10:05:00,210.19,2010-12-01,2010-12-06 10:05:00,True
537241,14293,2010-12-06 10:18:00,364.92,2010-12-01,2010-12-06 10:18:00,True
537242,14748,2010-12-06 10:19:00,412.22,2010-12-01,2010-12-06 10:19:00,True
537243,16638,2010-12-06 10:19:00,50.400000000000006,2010-12-01,2010-12-06 10:19:00,True
537244,17674,2010-12-06 10:20:00,300.66,2010-12-01,2010-12-06 10:20:00,True
537245,14748,2010-12-06 10:24:00,58.2,2010-12-01,2010-12-06 10:19:00,False
537246,12808,2010-12-06 10:27:00,129.4,2010-12-01,2010-12-06 10:27:00,True
537247,13094,2010-12-06 10:34:00,223.68,2010-12-01,2010-12-06 10:34:00,True
537248,15899,2010-12-06 10:36:00,56.25,2010-12-01,2010-12-06 10:36:00,True
537249,16955,2010-12-06 10:38:00,33.0,2010-12-01,2010-12-01 13:31:00,False
537250,12708,2010-12-06 10:43:00,196.44,2010-12-01,2010-12-06 10:43:00,True
537254,15898,2010-12-06 11:01:00,382.69,2010-12-01,2010-12-06 11:01:00,True
537255,14443,2010-12-06 11:03:00,303.5,2010-12-01,2010-12-06 11:03:00,True
537256,16210,2010-12-06 11:06:00,2263.8,2010-12-01,2010-12-01 12:27:00,False
537257,17691,2010-12-06 11:10:00,142.5,2010-12-01,2010-12-06 11:10:00,True
537258,17227,2010-12-06 11:16:00,142.25,2010-12-01,2010-12-06 11:16:00,True
537262,15039,2010-12-06 11:26:00,611.51,2010-12-01,2010-12-06 11:26:00,True
537265,15919,2010-12-06 11:26:00,270.72,2010-12-01,2010-12-06 11:26:00,True
537298,13497,2010-12-06 11:37:00,153.5,2010-12-01,2010-12-06 11:37:00,True
537301,15860,2010-12-06 11:38:00,102.66,2010-12-01,2010-12-06 11:38:00,True
537312,14189,2010-12-06 11:42:00,311.24,2010-12-01,2010-12-06 11:42:00,True
537313,15304,2010-12-06 11:42:00,123.15,2010-12-01,2010-12-06 11:42:00,True
537332,14344,2010-12-06 11:58:00,322.8,2010-12-01,2010-12-06 11:58:00,True
537334,16719,2010-12-06 12:06:00,430.73,2010-12-01,2010-12-06 12:06:00,True
537335,15048,2010-12-06 12:15:00,98.7,2010-12-01,2010-12-06 12:15:00,True
537346,15301,2010-12-06 12:21:00,673.37,2010-12-01,2010-12-06 12:21:00,True
537350,14708,2010-12-06 12:23:00,419.06,2010-12-01,2010-12-06 12:23:00,True
537351,16898,2010-12-06 12:23:00,116.08,2010-12-01,2010-12-06 12:23:00,True
537354,12748,2010-12-06 12:23:00,133.07,2010-12-01,2010-12-01 12:48:00,False
537359,14825,2010-12-06 12:30:00,184.10000000000002,2010-12-01,2010-12-06 12:30:00,True
537360,18113,2010-12-06 12:31:00,76.32000000000001,2010-12-01,2010-12-06 12:31:00,True
537362,17596,2010-12-06 12:34:00,392.62,2010-12-01,2010-12-06 12:34:00,True
537365,15078,2010-12-06 12:38:00,449.95000000000005,2010-12-01,2010-12-06 12:38:00,True
537366,14085,2010-12-06 12:39:00,308.05,2010-12-01,2010-12-06 12:39:00,True
537367,15078,2010-12-06 12:39:00,25.200000000000003,2010-12-01,2010-12-06 12:38:00,False
537368,14911,2010-12-06 12:40:00,377.5,2010-12-01,2010-12-01 14:05:00,False
537369,17860,2010-12-06 12:41:00,252.8,2010-12-01,2010-12-06 12:41:00,True
537370,13155,2010-12-06 12:44:00,379.7,2010-12-01,2010-12-06 12:44:00,True
537371,15028,2010-12-06 12:47:00,185.97,2010-12-01,2010-12-06 12:47:00,True
537372,16919,2010-12-06 12:52:00,198.35,2010-12-01,2010-12-06 12:52:00,True
537374,17259,2010-12-06 12:55:00,381.64,2010-12-01,2010-12-06 12:55:00,True
537375,17019,2010-12-06 12:55:00,358.82,2010-12-01,2010-12-06 12:55:00,True
537376,16722,2010-12-06 12:59:00,480.68,2010-12-01,2010-12-06 12:59:00,True
537377,15882,2010-12-06 13:01:00,270.52,2010-12-01,2010-12-06 13:01:00,True
537378,14911,2010-12-06 13:06:00,784.15,2010-12-01,2010-12-01 14:05:00,False
537380,15882,2010-12-06 13:12:00,100.80000000000001,2010-12-01,2010-12-06 13:01:00,False
537381,14667,2010-12-06 13:13:00,511.56,2010-12-01,2010-12-06 13:13:00,True
537382,16710,2010-12-06 13:13:00,375.47,2010-12-01,2010-12-06 13:13:00,True
537384,15984,2010-12-06 13:21:00,122.7,2010-12-01,2010-12-06 13:21:00,True
537385,14487,2010-12-06 13:22:00,125.10000000000001,2010-12-01,2010-12-06 13:22:00,True
537386,14911,2010-12-06 13:32:00,20.85,2010-12-01,2010-12-01 14:05:00,False
537387,13468,2010-12-06 13:34:00,222.18,2010-12-01,2010-12-01 15:08:00,False
537388,17682,2010-12-06 13:35:00,391.5,2010-12-01,2010-12-06 13:35:00,True
537389,17757,2010-12-06 13:41:00,149.0,2010-12-01,2010-12-02 17:17:00,False
537390,16658,2010-12-06 13:47:00,123.24,2010-12-01,2010-12-06 13:47:00,True
537391,16550,2010-12-06 13:53:00,554.66,2010-12-01,2010-12-06 13:53:00,True
537392,17068,2010-12-06 13:58:00,166.15,2010-12-01,2010-12-06 13:58:00,True
537393,13089,2010-12-06 13:59:00,2415.04,2010-12-01,2010-12-05 10:27:00,False
537394,13089,2010-12-06 14:00:00,81.17999999999999,2010-12-01,2010-12-05 10:27:00,False
537395,15356,2010-12-06 14:05:00,150.22,2010-12-01,2010-12-06 14:05:00,True
537396,17223,2010-12-06 14:08:00,292.84000000000003,2010-12-01,2010-12-06 14:08:00,True
537397,16817,2010-12-06 14:19:00,244.20000000000002,2010-12-01,2010-12-06 14:19:00,True
537399,13030,2010-12-06 14:31:00,427.74,2010-12-01,2010-12-06 14:31:00,True
537400,17191,2010-12-06 14:36:00,422.81,2010-12-01,2010-12-06 14:36:00,True
537403,17191,2010-12-06 14:43:00,30.45,2010-12-01,2010-12-06 14:36:00,False
537404,17191,2010-12-06 14:46:00,56.85,2010-12-01,2010-12-06 14:36:00,False
537405,17841,2010-12-06 14:51:00,406.69,2010-12-01,2010-12-01 14:41:00,False
537407,15502,2010-12-06 14:55:00,192.7,2010-12-01,2010-12-05 15:40:00,False
537409,15194,2010-12-06 15:00:00,406.16,2010-12-01,2010-12-06 15:00:00,True
537410,14409,2010-12-06 15:03:00,151.20000000000002,2010-12-01,2010-12-06 15:03:00,True
537412,14409,2010-12-06 15:06:00,177.60000000000002,2010-12-01,2010-12-06 15:03:00,False
537415,16654,2010-12-06 15:09:00,227.4,2010-12-01,2010-12-06 15:09:00,True
537418,17884,2010-12-06 15:13:00,137.11,2010-12-01,2010-12-03 12:11:00,False
537419,13495,2010-12-06 15:14:00,510.95,2010-12-01,2010-12-06 15:14:00,True
537420,17519,2010-12-06 15:18:00,335.3,2010-12-01,2010-12-06 15:18:00,True
537421,17218,2010-12-06 15:25:00,292.54,2010-12-01,2010-12-06 15:25:00,True
537422,17812,2010-12-06 15:27:00,217.54999999999998,2010-12-01,2010-12-06 15:27:00,True
537423,14215,2010-12-06 15:34:00,166.0,2010-12-01,2010-12-06 15:34:00,True
537424,15602,2010-12-06 15:35:00,92.55000000000001,2010-12-01,2010-12-06 15:35:00,True
537428,17320,2010-12-06 15:38:00,450.92,2010-12-01,2010-12-06 15:38:00,True
537429,12748,2010-12-06 15:54:00,82.12,2010-12-01,2010-12-01 12:48:00,False
537433,12913,2010-12-06 16:36:00,417.62,2010-12-01,2010-12-06 16:36:00,True
537435,17920,2010-12-06 16:58:00,221.5,2010-12-01,2010-12-01 11:49:00,False
537440,17869,2010-12-06 17:16:00,214.32,2010-12-01,2010-12-06 17:16:00,True
537441,13564,2010-12-06 17:26:00,540.0,2010-12-01,2010-12-06 17:26:00,True
537446,18055,2010-12-07 09:13:00,569.03,2010-12-01,2010-12-05 10:52:00,False
537447,13963,2010-12-07 09:21:00,151.3,2010-12-01,2010-12-07 09:21:00,True
537448,17450,2010-12-07 09:23:00,39.599999999999994,2010-12-01,2010-12-07 09:23:00,True
537456,17450,2010-12-07 09:43:00,1989.2399999999998,2010-12-01,2010-12-07 09:23:00,False
537457,17511,2010-12-07 09:51:00,1644.94,2010-12-01,2010-12-01 10:19:00,False
537458,17091,2010-12-07 09:55:00,293.45000000000005,2010-12-01,2010-12-07 09:55:00,True
537459,17470,2010-12-07 09:57:00,178.4,2010-12-01,2010-12-07 09:57:00,True
537460,17616,2010-12-07 10:04:00,326.4,2010-12-01,2010-12-07 10:04:00,True
537461,15649,2010-12-07 10:06:00,510.0,2010-12-01,2010-12-07 10:06:00,True
537462,17228,2010-12-07 10:06:00,172.65,2010-12-01,2010-12-02 16:00:00,False
537463,12681,2010-12-07 10:08:00,1033.52,2010-12-01,2010-12-07 10:08:00,True
537464,14907,2010-12-07 10:14:00,618.07,2010-12-01,2010-12-07 10:14:00,True
537465,17735,2010-12-07 10:32:00,454.6,2010-12-01,2010-12-07 10:32:00,True
537467,16059,2010-12-07 10:36:00,118.25,2010-12-01,2010-12-07 10:36:00,True
537468,12567,2010-12-07 10:36:00,415.46000000000004,2010-12-01,2010-12-05 11:57:00,False
537469,17720,2010-12-07 10:43:00,102.0,2010-12-01,2010-12-07 10:43:00,True
537470,15018,2010-12-07 10:47:00,111.25,2010-12-01,2010-12-07 10:47:00,True
537471,14344,2010-12-07 10:51:00,17.85,2010-12-01,2010-12-06 11:58:00,False
537472,12971,2010-12-07 11:11:00,111.54,2010-12-01,2010-12-02 16:42:00,False
537476,15838,2010-12-07 11:26:00,957.5,2010-12-01,2010-12-07 11:26:00,True
537484,14733,2010-12-07 11:30:00,1830.02,2010-12-01,2010-12-07 11:30:00,True
537489,17017,2010-12-07 11:33:00,511.79999999999995,2010-12-01,2010-12-02 10:17:00,False
537509,13756,2010-12-07 11:41:00,532.8000000000001,2010-12-01,2010-12-07 11:41:00,True
537523,14176,2010-12-07 11:45:00,159.55,2010-12-01,2010-12-07 11:45:00,True
537538,15353,2010-12-07 11:49:00,311.65,2010-12-01,2010-12-07 11:49:00,True
537567,18119,2010-12-07 11:59:00,181.12,2010-12-01,2010-12-07 11:59:00,True
537592,17491,2010-12-07 12:18:00,327.40000000000003,2010-12-01,2010-12-07 12:18:00,True
537593,14282,2010-12-07 12:21:00,571.0,2010-12-01,2010-12-07 12:21:00,True
537594,12647,2010-12-07 12:28:00,596.8,2010-12-01,2010-12-05 14:02:00,False
537595,13569,2010-12-07 12:29:00,118.32,2010-12-01,2010-12-07 12:29:00,True
537598,14135,2010-12-07 12:37:00,319.0,2010-12-01,2010-12-02 10:27:00,False
537599,17954,2010-12-07 12:37:00,19.9,2010-12-01,2010-12-03 14:18:00,False
537601,17287,2010-12-07 12:43:00,108.78,2010-12-01,2010-12-02 12:22:00,False
537603,14673,2010-12-07 12:49:00,373.49,2010-12-01,2010-12-07 12:49:00,True
537604,13488,2010-12-07 13:01:00,1381.92,2010-12-01,2010-12-07 13:01:00,True
537605,16221,2010-12-07 13:13:00,166.74,2010-12-01,2010-12-07 13:13:00,True
537606,15002,2010-12-07 13:16:00,631.65,2010-12-01,2010-12-07 13:16:00,True
537607,15965,2010-12-07 13:18:00,156.19,2010-12-01,2010-12-07 13:18:00,True
537608,15024,2010-12-07 13:20:00,444.42,2010-12-01,2010-12-07 13:20:00,True
537609,17675,2010-12-07 13:22:00,617.12,2010-12-01,2010-12-07 13:22:00,True
537612,13769,2010-12-07 13:28:00,322.3,2010-12-01,2010-12-07 13:28:00,True
537614,16904,2010-12-07 13:29:00,322.8,2010-12-01,2010-12-07 13:29:00,True
537615,15898,2010-12-07 13:30:00,139.0,2010-12-01,2010-12-06 11:01:00,False
537616,16904,2010-12-07 13:30:00,15.9,2010-12-01,2010-12-07 13:29:00,False
537617,16086,2010-12-07 13:45:00,177.26,2010-12-01,2010-12-07 13:45:00,True
537618,15061,2010-12-07 13:50:00,2022.16,2010-12-01,2010-12-02 15:19:00,False
537619,13786,2010-12-07 13:53:00,230.39999999999998,2010-12-01,2010-12-07 13:53:00,True
537620,13880,2010-12-07 14:00:00,97.8,2010-12-01,2010-12-07 14:00:00,True
537622,13173,2010-12-07 14:30:00,165.94,2010-12-01,2010-12-07 14:30:00,True
537623,15858,2010-12-07 14:31:00,383.93,2010-12-01,2010-12-07 14:31:00,True
537624,12748,2010-12-07 14:41:00,306.84000000000003,2010-12-01,2010-12-01 12:48:00,False
537625,15180,2010-12-07 14:57:00,87.5,2010-12-01,2010-12-07 14:57:00,True
537626,12347,2010-12-07 14:57:00,711.79,2010-12-01,2010-12-07 14:57:00,True
537627,14739,2010-12-07 14:58:00,713.88,2010-12-01,2010-12-07 14:58:00,True
537628,16293,2010-12-07 15:02:00,378.75,2010-12-01,2010-12-07 15:02:00,True
537629,17419,2010-12-07 15:03:00,356.87,2010-12-01,2010-12-07 15:03:00,True
537631,17419,2010-12-07 15:04:00,17.4,2010-12-01,2010-12-07 15:03:00,False
537634,16775,2010-12-07 15:15:00,231.9,2010-12-01,2010-12-07 15:15:00,True
537635,16306,2010-12-07 15:18:00,68.1,2010-12-01,2010-12-07 15:18:00,True
537636,16950,2010-12-07 15:20:00,172.0,2010-12-01,2010-12-07 15:20:00,True
537646,17591,2010-12-07 15:39:00,406.6,2010-12-01,2010-12-07 15:39:00,True
537648,12839,2010-12-07 15:48:00,402.61,2010-12-01,2010-12-07 15:48:00,True
537649,13807,2010-12-07 15:48:00,112.6,2010-12-01,2010-12-07 15:48:00,True
537650,16125,2010-12-07 15:48:00,289.35,2010-12-01,2010-12-07 15:48:00,True
537653,17897,2010-12-07 15:54:00,268.73,2010-12-01,2010-12-01 12:31:00,False
537655,15081,2010-12-07 16:20:00,111.15,2010-12-01,2010-12-07 16:20:00,True
537657,18102,2010-12-07 16:42:00,9639.12,2010-12-01,2010-12-07 16:42:00,True
537658,18102,2010-12-07 16:43:00,395.76,2010-12-01,2010-12-07 16:42:00,False
537659,18102,2010-12-07 16:43:00,15885.49,2010-12-01,2010-12-07 16:42:00,False
537664,15024,2010-12-07 17:05:00,46.8,2010-12-01,2010-12-07 13:20:00,False
537665,16365,2010-12-07 17:19:00,139.86,2010-12-01,2010-12-07 17:19:00,True
537667,17870,2010-12-08 08:12:00,326.4,2010-12-01,2010-12-08 08:12:00,True
537668,14821,2010-12-08 08:43:00,48.800000000000004,2010-12-01,2010-12-08 08:43:00,True
537669,16863,2010-12-08 08:58:00,164.25,2010-12-01,2010-12-08 08:58:00,True
